method,seed,rollout,step,reward_mean,lat_cost,rate_cost,drop_cost,lambda_lat,lambda_rate,lambda_drop,rho_mean,rho_std,beta_mean,rho_ref_mean,beta_ref_mean,delta_rho_mean,delta_rho_std,delta_beta_mean,delta_beta_std,policy_log_std_mean,loss,steps_train_nominal,steps_train_load,steps_train_edge,steps_train_burst,steps_train_joint
ReferenceResidual-Unconstrained-PPO,3,136,561152,0.21811172366142273,0.0208740234375,0.0,0.0,0.0,0.0,0.0,0.2995712133117153,0.2579652054113467,1.2231055485808324,0.297417821033835,1.0852060686008498,0.002153392277880273,0.04027271893505653,0.1378994799799827,0.44644476191486065,-1.193995714187622,2.3321877203881742,0,2944,0,1152,0
ReferenceResidual-Unconstrained-PPO,3,137,565248,0.23757430911064148,0.075927734375,0.0,0.0,0.0,0.0,0.0,0.47315337596328627,0.2872819683458054,1.452115709191474,0.47603833152282,1.3717235951319504,-0.002884955559533681,0.041313190030951234,0.08039211405952373,0.46313170957128874,-1.192772626876831,5.232509981095791,0,0,248,3848,0
ReferenceResidual-Unconstrained-PPO,3,138,569344,0.15301518142223358,0.22698974609375,0.0019078864715993404,0.010580707341432571,0.0,0.0,0.0,0.5639548578107544,0.30935818174451474,2.4328041968508582,0.5673601349954772,2.410368083567687,-0.003405277184722747,0.035256299436332204,0.022436113283171098,0.46897209400483736,-1.1904445886611938,3.905856313556433,0,0,4096,0,0
ReferenceResidual-Unconstrained-PPO,3,139,573440,0.19243669509887695,0.06451416015625,0.004201264586299658,0.019857309758663177,0.0,0.0,0.0,0.43009834345610387,0.29725105589824613,1.6351672603849097,0.43094309526076147,1.5412522899311307,-0.0008447518046575582,0.039900762544087885,0.09391497045377908,0.4576620537747237,-1.1945091485977173,2.443760334327817,3440,0,656,0,0
ReferenceResidual-Unconstrained-PPO,3,140,577536,0.20497603714466095,0.00640869140625,0.0,0.0,0.0,0.0,0.0,0.30153414486253843,0.24860695708313157,1.2529876870114927,0.29740509748211696,1.1575581151944854,0.004129047380421467,0.04034274370642852,0.09542957181700687,0.4464962103643824,-1.1954810619354248,1.2496898248791695,1560,2536,0,0,0
ReferenceResidual-Unconstrained-PPO,3,141,581632,0.2117202877998352,0.0048828125,0.0,0.0,0.0,0.0,0.0,0.3199686988595896,0.27214739181627295,1.3739002584074544,0.3167626948148583,1.2408855089953363,0.0032060040447313594,0.039108568618201535,0.13301474941211835,0.45212626795523597,-1.199897289276123,1.697468401119113,0,2464,1632,0,0
ReferenceResidual-Unconstrained-PPO,3,142,585728,0.1825684905052185,0.0223388671875,0.015446661040186882,0.012156326323747635,0.0,0.0,0.0,0.414208059257957,0.3075580140415938,1.9015326355072302,0.41619207140939524,1.7410466707104792,-0.001984012151438195,0.03827838539345799,0.1604859647967512,0.44199266993522884,-1.2134557962417603,0.59332445114851,728,0,3368,0,0
ReferenceResidual-Unconstrained-PPO,3,143,589824,0.1998130828142166,0.0001220703125,0.0004125724663026631,0.0,0.0,0.0,0.0,0.2730658960845036,0.24197838228804527,1.266748981416018,0.2674672302912463,1.0793053947520894,0.005598665793257215,0.03863921422663739,0.18744358666392874,0.43372459104159944,-1.214471459388733,0.07457214487585588,4096,0,0,0,0
ReferenceResidual-Unconstrained-PPO,3,144,593920,0.22341284155845642,0.0279541015625,0.0,0.0,0.0,0.0,0.0,0.41811316933388043,0.2797994909037832,1.3382315342960855,0.41297723459961816,1.1634014654942075,0.005135934734262286,0.03994696888677962,0.1748300688018778,0.432210640949537,-1.2139931917190552,2.2217361494898795,176,0,0,3920,0
ReferenceResidual-Unconstrained-PPO,3,145,598016,0.19909954071044922,0.12774658203125,0.0,0.0,0.0,0.0,0.0,0.3970514827334116,0.2972324459941993,1.7582116133528864,0.3923066908056504,1.5758053585348843,0.004744791927761251,0.03894104769934601,0.18240625481800238,0.4307318020361413,-1.2147879600524902,2.354814062267542,0,0,0,1080,3016
ReferenceResidual-Unconstrained-PPO,3,146,602112,0.18806983530521393,0.3145751953125,0.001980583183467388,0.0994076058268547,0.0,0.0,0.0,0.4758987611652312,0.31740023082579144,2.5628485262430347,0.47643937383708823,2.391794992862059,-0.0005406126718569678,0.03797169726113431,0.17105353338097554,0.43341811134760705,-1.2151851654052734,2.6230930795893075,0,0,2112,0,1984
ReferenceResidual-Unconstrained-PPO,3,147,606208,0.16090010106563568,0.18072509765625,0.007410448044538498,0.03232196718454361,0.0,0.0,0.0,0.5494204341127249,0.3095154302531504,2.6573551358391967,0.5507672444610187,2.5249614518556855,-0.0013468103482936538,0.03674512761201742,0.1323936839835114,0.436786555963835,-1.2161962985992432,4.71594845354557,0,0,2888,1208,0
ReferenceResidual-Unconstrained-PPO,3,148,610304,0.23279061913490295,0.03778076171875,0.0,0.0,0.0,0.0,0.0,0.3968348212579865,0.2699065096226041,1.4958027840887833,0.394632588708154,1.3415552153299586,0.0022022325498326,0.04219087277689327,0.15424756875882475,0.43648758246543573,-1.2192800045013428,2.905922596529126,0,304,0,3792,0
ReferenceResidual-Unconstrained-PPO,3,149,614400,0.22845084965229034,0.01165771484375,0.0,0.0,0.0,0.0,0.0,0.2641920836338005,0.23810856138432324,1.2333557664738837,0.2581622877379996,1.0970606997593915,0.006029795895800924,0.03882338085296572,0.13629506671449218,0.4384617319059079,-1.2231159210205078,0.6873997853137552,0,4096,0,0,0
ReferenceResidual-Unconstrained-PPO,3,150,618496,0.20482465624809265,0.123291015625,0.0,0.0,0.0,0.0,0.0,0.3944651789850784,0.29508518710894305,1.8598021185657323,0.38832638001215014,1.7399044864937834,0.00613879897292823,0.04159305932866166,0.1198976320719489,0.4400758203322706,-1.2300087213516235,2.2543844394385815,0,600,0,0,3496
ReferenceResidual-Unconstrained-PPO,3,151,622592,0.2128208577632904,0.01007080078125,7.785110938129947e-06,0.022777747362852097,0.0,0.0,0.0,0.35271031158151367,0.2724056502309575,1.4281955104452915,0.3468381178753931,1.3314455135937158,0.005872193706120578,0.03973009624056229,0.09674999685157562,0.43398264337232406,-1.2358790636062622,0.5971840465441346,2592,0,0,0,1504
ReferenceResidual-Unconstrained-PPO,3,152,626688,0.19579565525054932,0.0013427734375,0.0,0.0,0.0,0.0,0.0,0.30873466765057256,0.2530443171690186,1.200735473853851,0.2990523395384097,1.1359971469461136,0.00968232811216285,0.0385550657951896,0.06473832690773744,0.43730824745131824,-1.2355858087539673,1.1612386452499777,4096,0,0,0,0
ReferenceResidual-Unconstrained-PPO,3,153,630784,0.20000600814819336,0.00164794921875,0.0,0.0,0.0,0.0,0.0,0.2628979410927965,0.22461313033976896,1.1721844908718184,0.2531240787146226,1.090498087858521,0.009773862378173851,0.03853671371038797,0.08168640301329726,0.4342007430917195,-1.232409954071045,1.781566266505979,3312,784,0,0,0
ReferenceResidual-Unconstrained-PPO,3,154,634880,0.23066876828670502,0.00421142578125,0.0,0.0,0.0,0.0,0.0,0.2854537922956274,0.24743428931647501,1.2589526131100424,0.2782110467190491,1.1084161648110906,0.007242745576578306,0.0381261468223554,0.15053644829895152,0.4387118921389087,-1.2330243587493896,0.3683449940290302,0,4096,0,0,0
ReferenceResidual-Unconstrained-PPO,3,155,638976,0.22415030002593994,0.04461669921875,0.0,0.0,0.0,0.0,0.0,0.4531805476880234,0.2915519318064767,1.590000393562303,0.44715157990408416,1.4359473881972327,0.006028967783939207,0.038056526035722925,0.15405300536507038,0.4472199018213104,-1.2333166599273682,1.0218904193490743,0,120,0,3976,0
ReferenceResidual-Unconstrained-PPO,3,156,643072,0.19620509445667267,0.21380615234375,0.0,0.0,0.0,0.0,0.0,0.42882679286270964,0.3164969679471221,1.9351967725102432,0.4281884240576343,1.7794885793707174,0.0006383688050753103,0.03462871924731373,0.15570819313952625,0.4451180254970872,-1.2347157001495361,2.6236654460430144,0,0,0,1024,3072
ReferenceResidual-Unconstrained-PPO,3,157,647168,0.22678887844085693,0.06756591796875,0.0,0.021375196054577827,0.0,0.0,0.0,0.4004607491204196,0.2890582814279583,1.6111844105454187,0.39895175883558254,1.445181156577398,0.0015089902848371053,0.03881552606534383,0.16600325396802057,0.45132728765193847,-1.2329771518707275,0.7154887313954532,0,0,2168,0,1928
ReferenceResidual-Unconstrained-PPO,3,158,651264,0.18978342413902283,0.08587646484375,0.0,0.0,0.0,0.0,0.0,0.4640003825935576,0.31759266528442714,1.7688059188112983,0.46186934770892796,1.6171853435082277,0.0021310348846296616,0.03689575842380742,0.15162057530307094,0.4411899247570104,-1.2338119745254517,3.4218153446912765,0,0,2832,0,1264
ReferenceResidual-Unconstrained-PPO,3,159,655360,0.1997794508934021,0.23974609375,0.0005988319753669202,0.03835606202483177,0.0,0.0,0.0,0.5735252373496929,0.2918050386170422,2.4989676482073024,0.5735985225351978,2.386234942875218,-7.328518550489354e-05,0.035619021573982335,0.11273270533208414,0.4470131259915068,-1.2312277555465698,5.269408650696278,0,0,360,0,3736
ReferenceResidual-Unconstrained-PPO,3,160,659456,0.18791429698467255,0.04644775390625,0.0,0.0,0.0,0.0,0.0,0.40879163242418914,0.30671482051489857,1.6471139923135882,0.4053002679550979,1.540669232371334,0.0034913644690912774,0.03688647493765118,0.10644475994225432,0.44540502725350906,-1.225093126296997,1.2499902829527856,0,0,4096,0,0
ReferenceResidual-Unconstrained-PPO,3,161,663552,0.21780595183372498,0.0052490234375,0.0,0.0,0.0,0.0,0.0,0.3535916830573318,0.28172710297333065,1.2108030994080266,0.34244251179245283,1.1476599784420807,0.011149171264878945,0.03811172517372366,0.06314312096594588,0.44830870028666275,-1.2277641296386719,0.45189242651686073,0,3552,544,0,0
ReferenceResidual-Unconstrained-PPO,3,162,667648,0.20491959154605865,0.00567626953125,0.0,0.0,0.0,0.0,0.0,0.3112389183549391,0.26518709886150044,1.2138018713892387,0.3011615814174103,1.184984847566302,0.01007733693752889,0.03731275201090069,0.028817023822936765,0.46021777186122576,-1.2315208911895752,1.7984998841769992,2648,1448,0,0,0
ReferenceResidual-Unconstrained-PPO,3,163,671744,0.2021302729845047,0.021728515625,0.0,0.0,0.0,0.0,0.0,0.30265907202918485,0.2614781671881939,1.200419923458131,0.29299686236522915,1.17394904518228,0.00966220966395576,0.03666876108158791,0.026470878275851133,0.4529179908845203,-1.2337363958358765,0.791876667086035,2352,0,0,1744,0
ReferenceResidual-Unconstrained-PPO,3,164,675840,0.2353009581565857,0.10931396484375,0.0,0.0,0.0,0.0,0.0,0.4619353164161905,0.29165738767049604,1.423076733346995,0.45830567283664647,1.4023109205981519,0.003629643579544034,0.03668110259526194,0.02076581274884316,0.45202285209836895,-1.2277610301971436,4.0176781240850685,0,0,840,3256,0
ReferenceResidual-Unconstrained-PPO,3,165,679936,0.18498918414115906,0.09320068359375,0.007687300909310579,0.010366914793848991,0.0,0.0,0.0,0.47960615511942883,0.3145306896430378,2.0298056106129354,0.4816190581369864,2.005546462035122,-0.0020129030175575343,0.03314453266086659,0.024259148577813534,0.4494781602292498,-1.2271977663040161,3.4470907375216484,0,0,4096,0,0
ReferenceResidual-Unconstrained-PPO,3,166,684032,0.20304569602012634,0.008056640625,0.00024503955501131713,0.0010696157114580274,0.0,0.0,0.0,0.31248198557481216,0.2616059547026842,1.1624551299732087,0.3070454066338238,1.1530628452703091,0.005436578940988439,0.036933447394849314,0.00939228470289949,0.45116833903718684,-1.226104736328125,0.5872117291204632,4032,0,64,0,0
ReferenceResidual-Unconstrained-PPO,3,167,688128,0.22303947806358337,0.02374267578125,0.0,0.0,0.0,0.0,0.0,0.37358574450852966,0.2749975074074543,1.0271711674991384,0.36564643085270665,1.0978895145292786,0.00793931365582295,0.03826527550236222,-0.07071834703014043,0.45472594439408615,-1.2331087589263916,2.755094297975302,968,0,0,3128,0
ReferenceResidual-Unconstrained-PPO,3,168,692224,0.21621686220169067,0.0006103515625,0.0,0.0,0.0,0.0,0.0,0.3352178168660757,0.2652506729102206,1.1750217711735833,0.32885728818471593,1.1816771197147284,0.006360528681359801,0.0378008797987319,-0.006655348541145284,0.4468481267877591,-1.2205907106399536,1.9468531402759255,0,0,0,1872,2224
ReferenceResidual-Unconstrained-PPO,3,169,696320,0.15902230143547058,0.348876953125,0.009349113330245018,0.13078606128692627,0.0,0.0,0.0,0.6057627889559699,0.29062409142646844,2.7896762554446877,0.611902352365566,2.7644628748227906,-0.006139563409595971,0.032073816168843,0.025213380621897034,0.4739045442389941,-1.2204761505126953,6.3838659763336185,0,1320,0,0,2776
ReferenceResidual-Unconstrained-PPO,3,170,700416,0.2383463978767395,0.01031494140625,0.0,0.0,0.0,0.0,0.0,0.33495809012164246,0.281953398372196,1.0445395079435098,0.3361873785619422,1.0492606161705278,-0.0012292884402997444,0.03655956934168166,-0.004721108227017856,0.45896567351085743,-1.2191433906555176,1.7656167797744273,416,3680,0,0,0
ReferenceResidual-Unconstrained-PPO,3,171,704512,0.20029819011688232,0.0013427734375,0.0,0.0,0.0,0.0,0.0,0.3366449643442857,0.2744250802856117,1.0950925990144929,0.33268337746729,1.1442043563196462,0.003961586876995717,0.0366744940939489,-0.04911175730515342,0.4498461540898031,-1.2240216732025146,0.12319945490016834,4096,0,0,0,0
ReferenceResidual-Unconstrained-PPO,3,172,708608,0.1927630752325058,0.00994873046875,0.0,0.0,0.0,0.0,0.0,0.3358849735981612,0.2788887840313236,1.2182610600871018,0.3304495253955847,1.267889463479611,0.005435448202576522,0.03708268965651855,-0.04962840339250901,0.4444744793184255,-1.225174903869629,1.8475105443503708,488,0,3608,0,0
ReferenceResidual-Unconstrained-PPO,3,173,712704,0.20651954412460327,0.02239990234375,0.0,0.0,0.0,0.0,0.0,0.43092484465116343,0.299043967721107,1.3554996633953746,0.4276049283300721,1.3942854165617367,0.003319916321091374,0.03690163180809161,-0.03878575316636186,0.4599187211335277,-1.227230191230774,0.6489705429412425,0,0,1392,2704,0
ReferenceResidual-Unconstrained-PPO,3,174,716800,0.21994829177856445,0.0498046875,0.0,0.0,0.0,0.0,0.0,0.40064107818698663,0.28870189110495453,1.3969626746590267,0.40124068695533677,1.3570564584972522,-0.0005996087683501083,0.037641449216192745,0.03990621616177461,0.4569221470447546,-1.2288117408752441,1.5357731128111483,0,0,0,2296,1800
ReferenceResidual-Unconstrained-PPO,3,175,720896,0.18186044692993164,0.21160888671875,0.00823292788118124,0.09108009189367294,0.0,0.0,0.0,0.560607470595392,0.3023866874914135,2.432868799768784,0.5649546383774632,2.456073421994816,-0.004347167782071159,0.03418879743911172,-0.023204622226031375,0.45707990054155573,-1.225118637084961,5.714807483553886,0,896,0,0,3200
ReferenceResidual-Unconstrained-PPO,3,176,724992,0.2327398806810379,0.00079345703125,0.0,0.0,0.0,0.0,0.0,0.27672659978239095,0.2436987276091935,1.1426356622460618,0.27658964602302166,1.0802035960759706,0.00013695375936931698,0.03878734956879359,0.06243206617009117,0.45445511914377,-1.2402211427688599,0.2029255687724799,0,4096,0,0,0
ReferenceResidual-Unconstrained-PPO,3,177,729088,0.23785006999969482,0.0,0.0,0.0,0.0,0.0,0.0,0.26644545985413004,0.23379763517042237,1.2398656070884635,0.2647114099146685,1.148524610713347,0.00173404993946157,0.037666317569067555,0.09134099637511636,0.4499265064424059,-1.2422211170196533,1.2366697749122977,0,4096,0,0,0
ReferenceResidual-Unconstrained-PPO,3,178,733184,0.2206122875213623,0.06488037109375,0.0,0.0,0.0,0.0,0.0,0.4032548846821963,0.2929422286740795,1.4471553595160627,0.4019495319870283,1.4131713881208001,0.0013053526951679944,0.037867349492640506,0.03398397139526273,0.44734718503264737,-1.2447413206100464,1.7838772714138031,0,912,0,3184,0
ReferenceResidual-Unconstrained-PPO,3,179,737280,0.23132579028606415,0.04766845703125,0.0,0.0,0.0,0.0,0.0,0.38956856504611637,0.29083574863755207,1.2072798548167456,0.3846848901282023,1.1682150957806687,0.004883674917914103,0.03591799786217226,0.03906475903607686,0.4479047155817301,-1.243788719177246,2.4965300653129816,0,0,0,1816,2280
ReferenceResidual-Unconstrained-PPO,3,180,741376,0.16936056315898895,0.294189453125,0.00012232472363393754,0.09943979233503342,0.0,0.0,0.0,0.5515433254711728,0.30860064382038144,2.6977019183008437,0.5498435166795221,2.61666356467968,0.0016998087916508227,0.03353216697531747,0.08103835362116368,0.44990755882587957,-1.244848608970642,6.96694491058588,0,0,1376,0,2720
ReferenceResidual-Unconstrained-PPO,3,181,745472,0.18321500718593597,0.03546142578125,0.0,0.005530547816306353,0.0,0.0,0.0,0.40488270949755617,0.30821031934868565,1.944144124667869,0.4013999442727082,1.875094536521043,0.003482765224848003,0.03446477229088778,0.06904958814682638,0.45454396627814136,-1.242592453956604,1.718577380850911,472,0,3624,0,0
ReferenceResidual-Unconstrained-PPO,3,182,749568,0.1989421546459198,0.0015869140625,0.0,0.0,0.0,0.0,0.0,0.2761831795455891,0.24735677891480018,1.157097978258354,0.2701249511010069,1.0711914824155642,0.006058228444582188,0.0362628503625716,0.08590649584278989,0.44602871489638346,-1.2449290752410889,0.06603099976564408,4096,0,0,0,0
ReferenceResidual-Unconstrained-PPO,3,183,753664,0.20941117405891418,0.187255859375,0.0,0.0,0.0,0.0,0.0,0.5276641330569345,0.30125187580068075,1.7579994326572352,0.5229419405955189,1.769962060612304,0.004722192461415653,0.036122347251049944,-0.011962627955069118,0.4532661625727583,-1.2411515712738037,3.495079480484128,432,0,0,3664,0
ReferenceResidual-Unconstrained-PPO,3,184,757760,0.2263643443584442,0.0050048828125,0.0,0.0,0.0,0.0,0.0,0.3259752353577162,0.2640273425205048,1.227493106626335,0.31798375144486735,1.1626676336855166,0.00799148391284889,0.039326678922045846,0.06482547294081835,0.44688402243235187,-1.2603734731674194,2.0737379381433128,2760,0,0,1336,0
ReferenceResidual-Unconstrained-PPO,3,185,761856,0.1980734020471573,0.02593994140625,0.0,0.0,0.0,0.0,0.0,0.3224354925550108,0.26882446966383716,1.2758198859789982,0.318188101944595,1.2122167455851063,0.004247390610415759,0.03704998615969131,0.0636031403938919,0.43273095008535595,-1.2587242126464844,1.9296448132954538,2240,0,1856,0,0
ReferenceResidual-Unconstrained-PPO,3,186,765952,0.1783270686864853,0.067138671875,0.0,0.009449060074985027,0.0,0.0,0.0,0.5142062111729873,0.315207331864987,2.1406149792356137,0.514005434964685,2.012002106477446,0.00020077620830227121,0.03341999022544894,0.12861287275816796,0.44868655409403513,-1.262223482131958,1.7546996846795082,0,0,3144,0,952
ReferenceResidual-Unconstrained-PPO,3,187,770048,0.20230847597122192,0.3853759765625,0.00038457242771983147,0.06325454264879227,0.0,0.0,0.0,0.5729163198831204,0.29675401128635537,2.5298525675463055,0.5874675857048404,2.471261656404452,-0.014551265821719915,0.0333420341422891,0.058590911141853594,0.4530457185433874,-1.258766770362854,2.929113891720772,0,48,0,0,4048
ReferenceResidual-Unconstrained-PPO,3,188,774144,0.23770549893379211,0.0,0.0,0.0,0.0,0.0,0.0,0.25603262606940635,0.22261555770355856,1.2239026529650059,0.26723310362617925,1.0404898536982814,-0.011200477556772837,0.037839475479941466,0.1834127992667246,0.4367007772835547,-1.269181489944458,0.12989215326233533,0,4096,0,0,0
