method,scenario,seed,throughput_mbps,embb_throughput_mbps,urllc_throughput_mbps,center_embb_throughput_mbps,edge_embb_throughput_mbps,min_embb_throughput_mbps,min_embb_satisfaction_ratio,mean_embb_satisfaction_ratio,latency_violation,rate_deficit_cost,rate_violation_fraction,rate_violation,drop_ratio,packet_deadline_miss_ratio,worst_urllc_deadline_miss_ratio,urllc_delay_p50_ms,urllc_delay_p95_ms,urllc_delay_p99_ms,jain_fairness,avg_prb_embb,avg_prb_urllc,avg_safety_reserved_prbs,safety_activation_fraction,safety_cap_hit_fraction,observed_urllc_packets,inference_us,avg_urllc_class_share,avg_embb_sla_weight,avg_reference_urllc_share,avg_reference_embb_weight,avg_delta_rho,avg_delta_beta,std_urllc_class_share,std_delta_rho,std_delta_beta,lambda_lat,lambda_rate,lambda_drop
ReferenceResidual-MultiConstraint-PD-PPO,mixed_dynamic,3,21.486233600000002,14.975564799999997,6.5106687999999995,9.863316,5.1122488,1.3496128,1.2496414814814814,1.3654833888888886,0.1088000014424324,0.0,0.0,0.0,0.04178934758738925,0.16664504691486143,0.17815774958632102,1.0,34.0,51.0,0.8775338897992473,59.2297,46.7703,5.5583,0.1705,0.1413,23127,1198.6,0.43684010113654687,1.590870690654849,0.43826312554226005,1.7652384373407102,-0.0014230244057132119,-0.17436774668586108,0.31319246918556565,0.007514609818331718,0.2522650372045662,12.514069557189941,0.0,0.05868500471115112
ReferenceResidual-MultiConstraint-PD-PPO,hotspot_unseen,3,19.8156488,13.7745288,6.041119999999999,8.46572,5.3088087999999996,1.5979904,1.0497174074074074,1.303318832772166,0.1926250010728836,0.0003669510188046843,0.01831666666666667,0.01831666666666667,0.09428704701289166,0.2628253847615428,0.33624685472122895,2.0,105.0,135.0,0.8922642457797915,54.4849,51.5151,8.6617,0.2507,0.2265,21052,1205.8,0.475351982289168,1.7673476656728024,0.4789072810575359,1.8335791297696304,-0.0035552987683677394,-0.06623146409682819,0.3143710208345883,0.00620633674553101,0.2492988143448818,12.514069557189941,0.0,0.05868500471115112
ReferenceResidual-MultiConstraint-PD-PPO,tight_sla,3,19.91302,14.98278,4.9302399999999995,8.996232,5.986548,1.7891416,1.212090303030303,1.4342690998877667,0.00795000046491623,0.0,0.0,0.0,0.0,0.02498719335192669,0.03085177733065057,1.0,3.0,7.0,0.8751409618068967,77.1022,28.8978,0.721,0.0258,0.0165,17569,1204.8,0.2784893307115987,1.0015801493011407,0.28319248141754333,1.1280170766615134,-0.004703150705944661,-0.1264369273603725,0.25158891527930677,0.006616717942645242,0.17152808709176542,12.514069557189941,0.0,0.05868500471115112
ReferenceResidual-MultiConstraint-PD-PPO,nominal_hetero,4,19.9074384,14.923924799999998,4.9835136,8.9979424,5.9259824000000005,1.728608,1.211540606060606,1.425115601010101,0.0006249999860301614,0.0,0.0,0.0,0.0,0.0013610071452875127,0.002129925452609159,1.0,2.0,3.0,0.8754576888062674,80.1746,25.8254,0.0811,0.0046,0.0016,17634,1186.8,0.26981698246052754,0.7279544444697222,0.24629047876364865,1.1503527087344203,0.023526503696878944,-0.42239826426469806,0.2341846152515071,0.018489613146998145,0.06279523462124749,15.021645545959473,0.0,0.03196849301457405
ReferenceResidual-MultiConstraint-PD-PPO,load_surge,4,22.6750216,17.7359104,4.939111199999999,10.7379136,6.9979968,1.9837736,1.4470760606060604,1.6890769792368125,4.999999873689376e-05,0.0,0.0,0.0,0.0,0.00034317089910775565,0.000559753708368318,1.0,2.0,3.0,0.8380084541327061,82.2834,23.7166,0.0456,0.0038,0.0007,17484,1188.1,0.24339286946547387,0.6841956602592971,0.2267321386268869,1.1148418602762926,0.01666073083858699,-0.4306462000169955,0.2180437667071344,0.016527130663848602,0.06427718264994928,15.021645545959473,0.0,0.03196849301457405
ReferenceResidual-MultiConstraint-PD-PPO,edge_fade,4,18.260534399999997,13.329593599999999,4.9309408,9.0020016,4.327592,1.051084,0.9732259259259258,1.1972370982042648,0.09542500227689743,0.0009185380768030882,0.038733333333333335,0.038733333333333335,0.04404059202095464,0.13798228065161475,0.14676616915422885,1.0,18.0,54.0,0.8318808536152019,57.6187,48.3813,5.7538,0.1828,0.1464,17495,1193.9,0.4608416861533878,1.6438989498881302,0.44784345455122354,1.9717450162366397,0.012998231602164227,-0.32784606634850916,0.3260394560780452,0.01750857322597128,0.15975095282777904,15.021645545959473,0.0,0.03196849301457405
ReferenceResidual-MultiConstraint-PD-PPO,bursty_urllc,4,22.594648799999998,14.686863200000001,7.9077855999999995,9.0023544,5.6845088,1.5798944000000001,1.2118484848484847,1.3895692659932661,0.04677499830722809,0.0,0.0,0.0,0.003661899565392795,0.08190285857035795,0.09164882226980728,1.0,10.0,24.0,0.9429742737045682,63.4528,42.5472,2.5827,0.0841,0.0628,28021,1200.3,0.4170927513316107,0.9621048554396672,0.3983762409276423,1.362143851425393,0.018716510403968427,-0.40003899598572595,0.2900507412368288,0.017913517874527562,0.15688672554725913,15.021645545959473,0.0,0.03196849301457405
ReferenceResidual-MultiConstraint-PD-PPO,mixed_dynamic,4,22.1689,15.8010856,6.3678144,10.3010976,5.499988,1.3816288,1.279285925925926,1.4422580185185183,0.10502500087022781,0.0,0.0,0.0,0.034919246648737946,0.15339246119733924,0.16114285714285714,1.0,31.0,48.0,0.8643665848199339,59.1874,46.8126,4.9134,0.153,0.1238,22550,1198.1,0.44927499378027386,1.411815017568028,0.4347316576705661,1.7158196447441763,0.014543336109707788,-0.3040046271761483,0.3090912229578528,0.0187633446232231,0.18764883859423953,15.021645545959473,0.0,0.03196849301457405
ReferenceResidual-MultiConstraint-PD-PPO,hotspot_unseen,4,20.071023999999998,14.119568,5.951456,8.546064,5.573504,1.63648,1.0848381481481482,1.3397814618406285,0.17135000228881836,0.0001920550421345979,0.01978333333333333,0.01978333333333333,0.09324562903239052,0.23715433929767488,0.2895010395010395,1.0,41.0,60.0,0.8898063063401491,55.4778,50.5222,8.0449,0.2376,0.2084,20902,1196.4,0.4812942124492175,1.4650978627955835,0.4637065798209941,1.7533675874350272,0.017587632628223385,-0.2882697246394437,0.31456369063669337,0.020108686970422632,0.21443119719912704,15.021645545959473,0.0,0.03196849301457405
ReferenceResidual-MultiConstraint-PD-PPO,tight_sla,4,19.855339999999998,14.927698399999999,4.9276416,9.007416,5.9202824,1.7254847999999998,1.2135857575757574,1.4248460151515152,0.007375000044703484,0.0,0.0,0.0,0.0,0.0271277816012847,0.033258314578644664,1.0,3.0,7.0,0.8726088066993906,73.2828,32.7172,0.781,0.0337,0.0168,17436,1188.9,0.33237219974120824,0.7897722457361993,0.3095355740599783,1.1723308281099734,0.022836625681230044,-0.38255858237377416,0.2834539867015887,0.019743430354191918,0.09968202455524341,15.021645545959473,0.0,0.03196849301457405
